training_step, return
4444392,7.0
4444524,3.0
4444818,7.0
4444896,3.0
4445689,7.0
4446063,11.0
4446176,11.0
4446274,7.0
4446476,11.0
4446585,7.0
4446973,11.0
4447710,3.0
4447798,11.0
4448086,3.0
4448199,3.0
4448341,7.0
4448538,7.0
4448678,11.0
4449001,3.0
4449769,7.0
4449860,7.0
4450143,7.0
4450261,7.0
4450407,7.0
4450591,7.0
4451015,7.0
4451058,7.0
4451386,3.0
4451662,11.0
4451857,11.0
4452201,7.0
4452484,11.0
4452644,7.0
4452784,3.0
4453130,7.0
4453878,3.0
4454001,11.0
4454280,11.0
4454382,11.0
4454546,7.0
4454702,7.0
4454842,7.0
4455201,7.0
4455497,3.0
4455941,7.0
4456056,7.0
4456341,7.0
4456683,9.0
4456728,3.0
4456908,7.0
4457574,11.0
4457847,3.0
4458003,7.0
4458139,11.0
4458298,7.0
4458397,7.0
4458747,7.0
4458933,3.0
4459597,3.0
4459866,3.0
4460070,7.0
4460220,11.0
4460353,7.0
4460457,7.0
4460803,7.0
4461024,11.0
4461651,7.0
4461890,3.0
4462145,7.0
4462285,7.0
4462436,11.0
4462538,11.0
4462883,11.0
4463102,11.0
4463261,3.0
4463684,3.0
4463959,7.0
4464367,11.0
4464489,7.0
4464602,7.0
4464905,3.0
4465157,7.0
4465321,7.0
4465738,7.0
4466022,7.0
4466454,11.0
4466545,7.0
4466663,7.0
4466934,3.0
4467218,7.0
4467794,7.0
4468053,3.0
4468305,11.0
4468519,7.0
4468565,3.0
4468694,3.0
4468943,7.0
4468998,7.0
4469187,3.0
4469291,11.0
4469691,3.0
4470369,4.0
4470575,7.0
4470753,7.0
4470964,3.0
4471051,7.0
4471249,7.0
4471375,11.0
4471749,7.0
4471909,7.0
4472442,7.0
4472639,7.0
4472985,3.0
4473105,7.0
4473437,7.0
4473777,3.0
4473931,3.0
4474102,3.0
4474222,3.0
4474237,11.0
4474518,11.0
4474702,7.0
4475392,7.0
4475488,7.0
4475799,3.0
4476002,7.0
4476570,7.0
4476729,3.0
4477084,11.0
4477219,11.0
4477431,3.0
4477508,3.0
4477858,4.0
4478058,7.0
4478204,3.0
4478623,7.0
4479276,7.0
4479513,11.0
4479563,7.0
4479741,3.0
4479851,11.0
4479915,7.0
4480140,11.0
4480226,3.0
4480401,3.0
4481575,7.0
4481640,11.0
4481825,11.0
4481871,3.0
4481981,7.0
4482199,7.0
4482307,11.0
4482429,3.0
4483516,2.0
4483630,7.0
4483695,7.0
4483891,7.0
4483951,11.0
4484060,11.0
4484328,3.0
4485067,3.0
4485211,5.0
4485686,7.0
4485781,11.0
4485953,7.0
4486117,7.0
4486388,7.0
4486497,11.0
4487268,7.0
4487774,11.0
4487839,7.0
4487946,2.0
4488041,7.0
4488176,7.0
4488419,7.0
4488443,7.0
4488556,7.0
4488926,2.0
4489683,3.0
4489829,7.0
4490008,7.0
4490113,7.0
4490266,11.0
4490476,7.0
4490520,11.0
4490950,3.0
4491236,3.0
4491762,7.0
4491887,7.0
4492070,7.0
4492321,7.0
4492498,3.0
4492579,7.0
4493012,7.0
4493290,7.0
4493439,3.0
4493814,7.0
4493970,11.0
4494129,7.0
4494532,3.0
4494633,7.0
4495075,7.0
4495312,3.0
4495496,7.0
4495750,3.0
4495889,11.0
4496030,7.0
4496190,7.0
4496565,3.0
4497127,7.0
4497308,3.0
4497371,7.0
4497517,3.0
4497816,7.0
4497949,7.0
4498623,7.0
4499032,11.0
4499186,7.0
4499328,3.0
4499391,3.0
4499601,11.0
4499774,4.0
4499841,3.0
4500007,7.0
4501093,7.0
4501206,3.0
4501392,7.0
4501470,11.0
4501662,7.0
4501766,2.0
4501900,7.0
4502066,7.0
4503177,11.0
4503262,7.0
4503453,7.0
4503525,7.0
4503736,7.0
4503792,3.0
4503965,7.0
4504086,3.0
4504381,3.0
4504645,3.0
4504913,3.0
4505501,4.0
4505797,7.0
4506060,11.0
4506167,11.0
4506312,11.0
4506467,11.0
4506725,11.0
4506970,7.0
4507522,3.0
4507852,7.0
4508144,11.0
4508248,11.0
4508377,7.0
4508529,7.0
4508678,7.0
4508786,7.0
4509031,4.0
4509958,5.0
4510207,7.0
4510299,7.0
4510433,7.0
4511059,3.0
4511517,11.0
4511669,11.0
4511776,11.0
4511979,3.0
4512270,7.0
4512361,7.0
4512451,3.0
4512677,7.0
4513146,11.0
4513757,11.0
4513861,11.0
4514046,7.0
4514337,7.0
4514381,3.0
4514512,7.0
4515208,7.0
4515633,3.0
4515658,11.0
4515844,11.0
4515920,7.0
4516106,7.0
4516465,11.0
4517273,7.0
4517324,11.0
4517700,7.0
4517713,7.0
4517867,3.0
4517978,7.0
4518162,7.0
4518522,7.0
4519339,7.0
4519408,11.0
4519757,7.0
4519774,7.0
4519926,7.0
4520057,11.0
4520229,7.0
4520556,3.0
4520922,4.0
4521045,3.0
4521399,7.0
4521493,11.0
4522118,7.0
4522289,7.0
4522615,7.0
4522745,11.0
4522990,7.0
4523098,7.0
4523453,7.0
4523549,7.0
4523738,3.0
4524192,11.0
4524347,7.0
4524832,11.0
4525017,3.0
4525166,4.0
4525313,3.0
4525475,3.0
4525606,7.0
4525796,7.0
4525918,2.0
4526370,3.0
4527011,2.0
4527240,11.0
4527499,3.0
4527533,7.0
4527691,11.0
4527877,11.0
4527948,3.0
4528133,3.0
4528298,11.0
4528931,1.0
4529560,7.0
4529589,7.0
4529754,7.0
4530006,7.0
4530188,7.0
4530245,5.0
4530359,7.0
4530705,3.0
4531812,7.0
4531926,11.0
4532033,3.0
4532213,3.0
4532302,7.0
4532419,7.0
4532548,11.0
4532757,7.0
4533124,2.0
4533542,3.0
4533895,11.0
4533984,7.0
4534271,7.0
4534357,7.0
4534785,3.0
4535104,3.0
4535187,7.0
4535667,11.0
4535953,7.0
4536349,11.0
4536420,7.0
4536585,9.0
4536864,11.0
4537128,3.0
4537208,3.0
4537721,7.0
4537974,3.0
4538331,3.0
4538439,11.0
4538523,5.0
4538639,7.0
4538943,11.0
4539089,3.0
4539188,7.0
4539757,3.0
4539781,7.0
4540362,3.0
4540500,7.0
4540582,7.0
4541041,5.0
4541151,4.0
4541279,11.0
4541818,7.0
4541840,7.0
4542419,7.0
4542520,3.0
4542670,11.0
4542959,3.0
4543065,3.0
4543205,7.0
4543374,11.0
4543880,7.0
4544501,11.0
4544546,3.0
4544779,5.0
4545020,7.0
4545121,7.0
4545258,7.0
4545437,7.0
4545697,7.0
4545943,7.0
4546583,11.0
4546845,7.0
4547096,11.0
4547179,7.0
4547310,7.0
4547716,3.0
4548005,7.0
4548427,11.0
4548657,11.0
4548910,7.0
4549157,7.0
4549204,3.0
4549372,7.0
4549774,7.0
4550087,11.0
4550320,3.0
4550502,7.0
4550968,7.0
4551208,4.0
4551637,11.0
4551833,7.0
4552142,7.0
4552397,11.0
4552459,7.0
4552565,7.0
4553039,7.0
4553229,3.0
4553711,11.0
4553858,3.0
4554199,7.0
4554457,7.0
4554546,11.0
4554621,7.0
4555094,7.0
4555252,3.0
4555764,7.0
4555911,7.0
4556371,3.0
4556483,3.0
4556573,3.0
4556686,7.0
4556886,3.0
4557031,3.0
4557156,7.0
4557185,11.0
4558509,3.0
4558655,11.0
4558746,7.0
4558973,11.0
4559110,11.0
4559239,11.0
4559252,7.0
4559458,7.0
4559868,3.0
4560372,3.0
4560582,11.0
4560712,7.0
4560992,3.0
4561136,3.0
4561294,7.0
4561530,7.0
4562426,7.0
4562640,7.0
4562792,11.0
4562867,11.0
4563093,5.0
4563157,3.0
4563315,3.0
4563587,7.0
4564510,11.0
4564703,7.0
4564872,11.0
4564945,11.0
4565176,11.0
4565244,11.0
4565375,7.0
4565669,11.0
4566596,11.0
4566769,7.0
4566933,7.0
4567009,7.0
4567239,7.0
4567333,11.0
4567459,11.0
4567692,3.0
4568136,3.0
4568620,3.0
4568823,7.0
4568971,3.0
4569297,7.0
4569402,7.0
4569479,3.0
4569752,7.0
4569942,3.0
4570167,3.0
4570640,3.0
4571030,7.0
4571353,7.0
4571423,3.0
4571542,7.0
4571759,3.0
4571810,7.0
4571996,7.0
4572225,7.0
4573096,7.0
4573408,7.0
4573448,3.0
4573624,11.0
4573777,3.0
4573867,7.0
4574065,7.0
4574311,11.0
4574568,3.0
4575158,7.0
4575466,7.0
4575650,3.0
4575836,7.0
4576015,9.0
4576122,7.0
4576331,3.0
4577246,11.0
4577518,7.0
4577572,5.0
4577707,7.0
4577892,7.0
4578181,7.0
4578354,3.0
4579004,11.0
4579304,7.0
4579476,3.0
4579582,7.0
4579631,7.0
4579786,11.0
4579918,3.0
4580263,11.0
4580782,7.0
4581059,7.0
4581325,3.0
4581535,7.0
4581871,11.0
4581981,7.0
4582645,6.0
4582804,3.0
4583103,3.0
4583114,7.0
4583252,11.0
4583381,7.0
4583591,7.0
4583965,11.0
4584667,3.0
4584861,7.0
4585127,3.0
4585183,7.0
4585331,11.0
4585460,11.0
4585820,7.0
4586023,7.0
4586597,5.0
4586891,3.0
4587190,7.0
4587273,11.0
4587392,7.0
4587513,7.0
4587842,3.0
4588103,11.0
4588643,3.0
4588664,7.0
4588945,7.0
4589246,7.0
4589366,8.0
4589454,7.0
4589895,7.0
4590157,7.0
4590581,3.0
4590702,4.0
4590743,11.0
4591001,7.0
4591269,3.0
4591388,3.0
4591916,3.0
4592178,3.0
4592508,3.0
4592600,3.0
4592758,7.0
4592803,7.0
4593061,7.0
4593334,7.0
4593976,7.0
4594231,7.0
4594539,3.0
4594660,7.0
4594847,11.0
4594884,11.0
4595112,7.0
4595395,7.0
4596083,5.0
4596265,7.0
4596323,11.0
4596482,2.0
4596561,3.0
4596684,3.0
4596942,7.0
4597801,3.0
4597832,11.0
4598065,3.0
4598142,7.0
4598321,7.0
4598380,7.0
4598528,3.0
4598619,7.0
4599736,3.0
4599821,3.0
4599898,7.0
4600088,3.0
4600242,5.0
4600381,7.0
4600433,7.0
4600620,11.0
4601796,7.0
4601843,3.0
4601960,7.0
4602113,3.0
4602295,7.0
4602444,7.0
4602493,7.0
4602673,7.0
4603612,3.0
4603852,7.0
4603919,11.0
4604017,7.0
4604166,7.0
4604359,7.0
4604503,7.0
4604752,11.0
4605170,7.0
4605292,3.0
4605903,4.0
4605972,7.0
4606417,7.0
4606595,11.0
4606780,3.0
4607227,7.0
4607355,7.0
4607557,6.0
4607968,7.0
4608026,7.0
4608445,3.0
4608659,7.0
4608804,3.0
4609143,3.0
4609412,7.0
4609615,7.0
4609779,3.0
4609919,3.0
4610023,7.0
4610211,11.0
4610507,7.0
4610710,2.0
4611173,3.0
4611328,3.0
4611473,7.0
4611803,3.0
4611938,3.0
4612081,7.0
4612571,7.0
4613497,3.0
4613698,11.0
4613861,7.0
4613962,3.0
4614258,7.0
4614375,9.0
4614635,7.0
4615167,7.0
4615517,3.0
4615773,11.0
4615881,3.0
4616024,7.0
4616342,11.0
4616431,7.0
4616637,3.0
4616695,7.0
4617031,7.0
4617230,7.0
4617549,3.0
4617858,11.0
4618081,7.0
4618369,3.0
4618694,7.0
4618753,7.0
4619092,7.0
4619305,11.0
4619910,7.0
4620150,7.0
4620426,7.0
4620545,11.0
4620721,3.0
4620834,11.0
4621028,3.0
4621145,7.0
4621269,3.0
4621325,3.0
4621662,3.0
4622480,7.0
4622774,7.0
4622886,7.0
4623083,7.0
4623199,7.0
4623325,7.0
4623385,7.0
4623601,3.0
4624004,3.0
4624658,11.0
4624800,3.0
4625136,7.0
4625220,3.0
4625408,11.0
4625446,7.0
4625623,3.0
4625783,3.0
4626066,7.0
4626307,2.0
4626566,3.0
4626885,11.0
4627194,7.0
4627469,7.0
4627674,4.0
4627839,7.0
4628002,3.0
4628335,3.0
4628593,3.0
4629067,8.0
4629223,3.0
4629703,3.0
4629860,3.0
4630061,7.0
4630184,3.0
4630396,7.0
4630460,11.0
4630617,3.0
4631311,11.0
4631577,3.0
4631757,7.0
4631883,3.0
4632086,3.0
4632204,3.0
4632450,7.0
4632674,7.0
4632843,2.0
4633391,11.0
4633606,3.0
4633940,7.0
4634140,7.0
4634257,7.0
4634506,7.0
4634755,11.0
4634870,3.0
4635480,11.0
4635667,7.0
4636025,11.0
4636199,7.0
4636283,3.0
4636560,7.0
4636778,3.0
4636924,7.0
4637402,3.0
4637507,3.0
4637727,7.0
4638105,11.0
4638266,4.0
4638637,11.0
4638844,7.0
4638979,7.0
4639222,3.0
4639563,7.0
4639781,7.0
4640336,7.0
4640388,11.0
4640911,7.0
4641036,7.0
4641544,7.0
4641647,11.0
4641720,7.0
4641834,7.0
4642201,11.0
4642357,3.0
4642837,3.0
4642982,4.0
4643137,11.0
4643607,7.0
4643700,7.0
4643898,7.0
4644280,11.0
4644413,7.0
4644890,7.0
4645026,3.0
4645046,7.0
4645194,7.0
4645662,7.0
4645728,3.0
4646167,3.0
4646331,7.0
4646500,11.0
4647249,7.0
4647723,7.0
4647794,7.0
4647880,11.0
4648022,11.0
4648222,7.0
4648394,7.0
4648878,2.0
4649326,11.0
4649589,7.0
4649775,7.0
4649935,7.0
4650085,7.0
4650279,7.0
4650457,7.0
4650932,7.0
4651055,3.0
4651387,7.0
4651643,7.0
4651793,3.0
4652143,7.0
4652336,7.0
4652559,11.0
4652987,7.0
4653116,7.0
4653440,7.0
4653702,7.0
4653856,7.0
4654291,6.0
4654360,3.0
4654638,11.0
4655048,7.0
4655196,11.0
4655520,11.0
4655758,7.0
4655915,7.0
4656421,7.0
4656712,7.0
4656879,3.0
4657109,7.0
4657278,11.0
4657302,5.0
4657604,11.0
4657994,11.0
4658475,7.0
4658804,11.0
4658952,7.0
4659165,7.0
4659333,7.0
4659388,11.0
4659624,3.0
4660056,7.0
4660531,7.0
4660870,7.0
4661221,7.0
4661396,7.0
4661443,7.0
4661713,11.0
4661988,9.0
4662133,11.0
4662610,11.0
4662894,3.0
4663284,7.0
4663457,7.0
4663522,11.0
4663802,8.0
4664053,7.0
4664214,11.0
4664674,7.0
4665001,5.0
4665346,7.0
4665480,3.0
4665575,7.0
4665826,3.0
4666107,7.0
4666294,11.0
4666731,7.0
4667031,3.0
4667400,7.0
4667538,7.0
4667629,7.0
4667887,7.0
4668165,7.0
4668253,1.0
4668787,7.0
4669082,7.0
4669411,7.0
4669418,3.0
4669621,11.0
4669692,7.0
4669938,7.0
4670846,7.0
4671059,3.0
4671111,3.0
4671255,7.0
4671481,7.0
4671644,3.0
4671748,7.0
4672233,3.0
4672405,11.0
4672635,7.0
4672903,7.0
4673121,4.0
4673335,11.0
4673526,3.0
4673700,7.0
4673801,7.0
4674259,3.0
4674695,7.0
4674821,3.0
4674954,7.0
4674984,11.0
4675202,11.0
4675583,7.0
4676103,3.0
4676318,7.0
4676386,9.0
4676877,7.0
4677007,7.0
4677263,7.0
4677642,7.0
4677699,11.0
4678162,7.0
4678381,7.0
4678477,11.0
4678821,3.0
4678938,7.0
4679071,7.0
4679284,3.0
4679670,3.0
4680183,3.0
4680443,7.0
4680539,7.0
4680883,7.0
4681145,11.0
4681303,3.0
4681631,2.0
4681697,3.0
4681932,8.0
4682245,7.0
4682421,3.0
4682509,7.0
4682942,7.0
4683083,7.0
4683169,3.0
4683702,7.0
4683764,7.0
4684311,7.0
4684561,7.0
4684965,3.0
4685148,7.0
4685188,3.0
4685444,5.0
4685760,7.0
4685841,11.0
4686304,3.0
4686381,7.0
4686613,7.0
4686984,3.0
4687105,1.0
4687505,7.0
4687707,2.0
4687815,7.0
4687897,7.0
4688330,3.0
4688446,7.0
4689067,11.0
4689160,7.0
4689569,7.0
4689728,3.0
4689836,3.0
4689991,11.0
4690391,7.0
4690499,7.0
4690690,3.0
4691130,7.0
4691216,7.0
4691751,3.0
4691894,7.0
4692055,7.0
4692411,3.0
4692565,7.0
4692749,7.0
4692872,3.0
4693218,11.0
4693294,11.0
4693948,7.0
4694117,7.0
4694413,3.0
4694587,3.0
4694771,3.0
4694954,11.0
4695071,3.0
4695295,11.0
4695499,7.0
4696205,11.0
4696472,7.0
4696617,3.0
4696642,7.0
4696795,3.0
4697094,3.0
4697940,11.0
4698286,11.0
4698418,11.0
4698464,2.0
4698692,11.0
4698696,7.0
4698862,7.0
4699116,3.0
4699847,7.0
4700004,7.0
4700238,3.0
4700482,7.0
4700542,11.0
4700728,3.0
4700932,7.0
4701132,3.0
4701286,5.0
4701905,7.0
4702296,7.0
4702543,7.0
4702599,7.0
4702751,3.0
4702956,3.0
4703192,7.0
4703341,7.0
4703963,7.0
4704568,3.0
4704653,7.0
4704833,11.0
4705090,9.0
4705289,11.0
4705426,11.0
4705781,3.0
4705987,3.0
4706241,9.0
4706626,7.0
4706887,7.0
4707167,11.0
4707377,11.0
4707492,7.0
4707804,3.0
4708045,7.0
4708294,7.0
4708648,3.0
4708946,7.0
4709438,7.0
4709555,7.0
4709772,3.0
4709827,3.0
4710064,3.0
4710291,11.0
4710350,7.0
4710671,3.0
4711004,7.0
4711494,7.0
4711796,3.0
4711881,7.0
4712122,7.0
4712350,7.0
4712407,7.0
4712732,7.0
4713064,7.0
4713242,3.0
4713552,7.0
4713864,7.0
4713959,11.0
4714407,7.0
4714470,7.0
4714673,3.0
4714788,7.0
4715088,3.0
4715591,3.0
4715961,5.0
4715985,3.0
4716206,3.0
4716329,7.0
4716430,3.0
4716729,7.0
4716850,7.0
4717107,3.0
4717383,1.0
4717615,3.0
4718038,11.0
4718262,7.0
4718487,7.0
4718815,11.0
4718904,7.0
4719133,3.0
4719441,7.0
4719674,7.0
4720101,7.0
4720322,7.0
4720510,3.0
4720986,11.0
4721216,11.0
4721519,11.0
4721765,11.0
4721795,11.0
4722127,3.0
4722349,3.0
4722562,7.0
4723065,11.0
4723272,7.0
4723571,7.0
4723713,7.0
4723793,3.0
4723852,7.0
4724183,7.0
4724404,7.0
4724880,2.0
4725354,11.0
4725779,7.0
4725944,11.0
4726048,11.0
4726238,7.0
4726461,7.0
4726564,11.0
4726900,3.0
4727411,7.0
4728029,11.0
4728110,7.0
4728301,7.0
4728523,7.0
4728625,7.0
4728761,11.0
4728955,7.0
4729434,3.0
4729742,3.0
4729878,3.0
4730106,11.0
4730178,7.0
4730359,7.0
4730609,11.0
4730976,3.0
4731489,7.0
4731806,7.0
4731907,3.0
4732160,7.0
4732236,7.0
4732417,7.0
4732664,7.0
4733035,7.0
4733391,7.0
4733547,7.0
4733858,7.0
4733993,11.0
4734219,7.0
4734473,7.0
4734663,3.0
4734742,11.0
4735097,7.0
4735448,7.0
4735589,3.0
4735883,3.0
4736076,11.0
4736246,3.0
4736685,3.0
4736806,7.0
4737153,7.0
4737510,7.0
4737936,7.0
4738136,7.0
4738326,11.0
4738563,7.0
4738713,3.0
4738867,7.0
4739213,7.0
4739570,7.0
4739830,3.0
4739998,7.0
4740199,7.0
4740336,3.0
4740388,7.0
4740628,7.0
4740947,11.0
4741515,3.0
4741624,7.0
4741779,7.0
4741854,3.0
4742059,7.0
4742193,2.0
4742394,7.0
4743001,7.0
4743543,3.0
4743613,2.0
4743877,3.0
4744130,7.0
4744251,7.0
4744413,3.0
4744767,11.0
4745373,3.0
4745695,11.0
4745889,3.0
4745933,7.0
4746053,6.0
4746188,7.0
4746441,3.0
4746668,11.0
4747057,3.0
4747307,3.0
4747432,7.0
4747750,7.0
4747945,7.0
4748105,7.0
4748496,7.0
4748699,3.0
4749076,3.0
4749257,7.0
4749365,7.0
4749488,7.0
4749647,7.0
4749803,7.0
4750019,4.0
4750723,3.0
4751155,11.0
4751292,3.0
4751441,11.0
4751543,7.0
4751672,3.0
4751817,2.0
4751856,7.0
4752097,11.0
4753257,11.0
4753351,7.0
4753504,7.0
4753613,4.0
4753758,11.0
4753843,3.0
4753934,11.0
4754675,1.0
4755058,3.0
4755088,11.0
4755276,3.0
4755413,7.0
4755565,7.0
4755814,7.0
4755926,11.0
4756731,7.0
4757121,7.0
4757149,7.0
4757493,11.0
4757898,11.0
4757945,3.0
4758268,3.0
4758356,6.0
4758616,9.0
4758786,7.0
4759182,7.0
4759549,7.0
4760034,11.0
4760288,3.0
4760379,3.0
4760694,11.0
4760847,7.0
4760891,11.0
4761239,7.0
4761609,7.0
4762103,7.0
4762310,3.0
4762432,7.0
4762721,3.0
4762905,7.0
4762959,7.0
4763299,7.0
4763665,7.0
4764160,7.0
4764402,11.0
4764509,11.0
4764804,11.0
4764928,3.0
4765024,7.0
4765353,7.0
4765723,7.0
4766217,7.0
4766425,3.0
4766570,7.0
4766864,7.0
4766992,7.0
4767110,11.0
4767416,7.0
4767577,7.0
4767689,3.0
4767789,7.0
4768277,7.0
4768925,7.0
4769055,7.0
4769193,11.0
4769473,7.0
4769632,7.0
4769749,7.0
4769826,3.0
4770352,7.0
4770959,3.0
4771079,3.0
4771247,7.0
4771532,7.0
4771699,4.0
4771771,3.0
4771886,7.0
4772405,7.0
4773041,11.0
4773162,11.0
4773301,7.0
4773591,7.0
4773759,7.0
4773826,7.0
4773913,3.0
4774418,3.0
4774433,3.0
4775180,9.0
4775220,7.0
4775673,11.0
4775823,7.0
4775904,11.0
4775969,7.0
4776471,7.0
4776490,7.0
4777101,3.0
4777292,7.0
4777643,7.0
4777702,3.0
4777847,3.0
4777925,3.0
4778167,11.0
4778526,7.0
4779156,7.0
4779428,9.0
4779706,7.0
4779754,4.0
4779904,7.0
4779981,7.0
4780226,7.0
4780585,7.0
4781219,7.0
4781503,11.0
4781767,7.0
4781819,7.0
4781961,7.0
4782059,11.0
4782298,7.0
4782605,3.0
4783300,11.0
4783871,7.0
4784025,7.0
4784113,7.0
4784352,7.0
4784488,11.0
4784636,3.0
4784755,11.0
4784993,3.0
4785232,3.0
4785507,7.0
4786082,7.0
4786354,6.0
4786549,7.0
4786712,11.0
4786842,11.0
4787259,3.0
4787530,3.0
4787983,11.0
4788102,3.0
4788378,3.0
4788635,11.0
4788772,7.0
4788895,7.0
4789338,11.0
4789553,3.0
4790038,7.0
4790163,7.0
4790442,7.0
4790692,7.0
4790828,7.0
4790973,11.0
4791399,7.0
4791613,7.0
4792103,7.0
4792222,7.0
4792530,11.0
4792747,7.0
4792909,11.0
4793034,7.0
4793376,7.0
4793479,11.0
4793667,7.0
4794161,7.0
4794557,3.0
4794825,11.0
4795007,5.0
4795088,7.0
4795402,3.0
4795557,11.0
4795768,8.0
4795911,2.0
4796206,3.0
4796220,7.0
4796641,11.0
4797032,3.0
4797274,1.0
4797462,7.0
4797620,7.0
4797857,11.0
4797980,7.0
4798706,7.0
4799129,5.0
4799189,11.0
4799328,7.0
4799485,3.0
4799644,3.0
4799877,3.0
4800040,7.0
4800312,3.0
4800445,3.0
4800757,7.0
4801214,11.0
4801544,7.0
4801704,7.0
4801898,3.0
4802096,7.0
4802369,7.0
4802504,7.0
4802660,3.0
4802814,7.0
4803267,7.0
4803735,3.0
4803979,11.0
4804179,11.0
4804422,7.0
4804559,7.0
4804915,5.0
4805102,3.0
4805318,7.0
4805646,11.0
4805798,7.0
4806202,3.0
4806477,7.0
4806621,7.0
4806797,7.0
4806922,3.0
4806935,3.0
4807182,11.0
4807376,7.0
4808220,3.0
4808534,7.0
4808678,7.0
4808953,3.0
4808999,7.0
4809439,7.0
4809789,11.0
4810126,3.0
4810174,11.0
4810291,4.0
4810559,3.0
4810697,3.0
4810909,3.0
4811018,7.0
4811471,3.0
4811817,3.0
4812153,3.0
4812226,7.0
4812356,7.0
4812626,7.0
4812969,7.0
4813045,3.0
4813346,3.0
4813545,11.0
4813880,7.0
4814141,2.0
4814176,3.0
4814440,11.0
4814632,2.0
4814715,11.0
4814992,3.0
4815406,7.0
4815937,7.0
4816238,7.0
4816523,11.0
4816655,3.0
4816774,7.0
4817011,3.0
4817142,5.0
4817495,11.0
4818015,11.0
4818126,3.0
4818294,7.0
4818546,3.0
4818711,7.0
4818829,7.0
4819202,7.0
4819423,3.0
4819811,2.0
4820073,7.0
4820150,3.0
4820586,7.0
4820604,7.0
4820883,7.0
4821266,7.0
4821491,4.0
4821726,3.0
4821872,7.0
4822098,3.0
4822212,7.0
4822605,3.0
4822942,7.0
4823325,7.0
4823512,3.0
4823755,3.0
4823930,7.0
4824070,3.0
4824150,7.0
4824266,7.0
4824628,3.0
4824808,1.0
4825378,7.0
4825963,3.0
4826126,7.0
4826238,11.0
4826356,11.0
4826603,7.0
4826709,11.0
4826863,7.0
4827442,7.0
4828021,7.0
4828181,7.0
4828323,11.0
4828413,7.0
4828626,3.0
4828793,11.0
4828918,7.0
4829108,2.0
4829531,11.0
4829742,3.0
4830243,7.0
4830390,4.0
4830433,3.0
4830897,5.0
4830972,7.0
4831169,7.0
4831586,7.0
4831796,7.0
4832325,11.0
4832448,7.0
4832489,7.0
4832917,3.0
4832996,3.0
4833643,7.0
4833868,7.0
4834155,11.0
4834378,7.0
4834505,7.0
4835047,9.0
4835056,7.0
4835305,7.0
4835613,7.0
4835706,7.0
4836207,7.0
4836436,7.0
4836524,3.0
4836855,11.0
4837068,3.0
4837329,3.0
4837638,3.0
4837800,11.0
4838013,7.0
4838238,3.0
4838507,7.0
4838581,7.0
4838760,3.0
4839124,7.0
4839388,7.0
4839860,7.0
4840075,7.0
4840265,3.0
4840569,7.0
4840641,7.0
4840817,7.0
4840978,3.0
4841154,3.0
4841454,7.0
4842100,3.0
4842283,3.0
4842651,11.0
4842664,3.0
4842883,7.0
4843039,7.0
4843254,8.0
4843545,8.0
4844156,7.0
4844339,7.0
4844706,7.0
4844980,11.0
4845335,11.0
4845620,11.0
4845787,7.0
4846020,7.0
4846216,7.0
4846459,8.0
4846762,7.0
4846905,3.0
4847400,7.0
4847962,11.0
4848082,7.0
4848243,3.0
4848513,7.0
4848610,11.0
4848822,7.0
4848963,7.0
4849233,7.0
4849463,7.0
4849736,3.0
4850024,7.0
4850306,7.0
4850597,11.0
4850844,3.0
4850981,3.0
4851302,7.0
4851491,3.0
4851792,7.0
4852078,7.0
4852355,4.0
4852653,7.0
4853003,3.0
4853237,7.0
4853361,7.0
4853479,3.0
4853551,7.0
4853856,7.0
4853897,6.0
4854719,7.0
4855085,11.0
4855425,7.0
4855573,3.0
4855915,7.0
4856205,7.0
4856465,8.0
4856779,7.0
4857020,11.0
4857166,11.0
4857333,3.0
4857487,7.0
4857585,3.0
4857631,7.0
4857939,3.0
4858856,11.0
4859081,7.0
4859205,3.0
4859393,7.0
4859546,7.0
4859650,7.0
4859711,11.0
4859992,7.0
4860910,7.0
4861209,12.0
4861259,7.0
4861447,7.0
4861567,3.0
4861704,7.0
4861767,7.0
4862068,11.0
4862968,7.0
4863266,7.0
4863318,7.0
4863521,11.0
4863644,11.0
4863779,11.0
4863825,7.0
4864138,4.0
4864993,3.0
4865297,3.0
4865378,7.0
4865705,7.0
4865839,7.0
4865908,11.0
4866193,7.0
4866495,3.0
4866530,8.0
4867087,11.0
4867684,7.0
4867759,7.0
4867861,3.0
4867966,7.0
4868217,3.0
4868392,7.0
4868573,11.0
4869141,7.0
4869336,3.0
4869707,3.0
4869788,3.0
4869890,3.0
4870023,7.0
4870412,3.0
4870593,3.0
4871009,3.0
4871200,7.0
4871360,3.0
4871764,7.0
4871873,11.0
4872093,7.0
4872472,7.0
4872613,3.0
4873066,7.0
4873342,9.0
4873384,3.0
4873740,3.0
4873817,4.0
4873941,7.0
4874153,7.0
4874549,11.0
4875125,7.0
4875419,11.0
4875435,7.0
4875888,7.0
4876019,11.0
4876212,7.0
4876634,11.0
4876726,11.0
4877115,2.0
4877333,3.0
4877471,7.0
4877496,7.0
4877952,7.0
4878092,4.0
4878715,11.0
4878813,11.0
4879172,7.0
4879364,3.0
4879590,11.0
4880009,7.0
4880166,11.0
4880463,11.0
4880733,3.0
4880866,7.0
4881232,7.0
4881394,3.0
4881641,7.0
4881850,3.0
4881985,3.0
4882091,11.0
4882185,3.0
4882512,3.0
4882529,7.0
